source,target
A44832-0,A7035-0
A44852-0,A46115-1
A44852-0,A46646-0
A44852-0,A47583
A44854-0,A46651
A44854-0,A50090
A44854-0,A50810-2
A44854-0,A5304
A44916,A48505-0
A44916,A49203
A44916,A6084-0
A4493-1,A49674-1-2
A44934-0,A45600
A44934-0,A49335-0
A44934-0,A52246-4
A44934-0,A9361-0
A44935-0,A45895-1
A44935-0,A51091-1
A44972,A4656-0
A44972,A7639-1
A44994-0,A49977-1
A44994-0,A6131-0
A45034-0,A45893-2
A45034-0,A50948-9
A45034-0,A51350-0
A45034-2,A51350-0
A45057-0,A51166-0
A45057-0,A51187-2
A45057-0,A52373-0-0
A45066-0,A52370-0-2
A45072-0,A8047-0
A45076-0,A52243-0-3
A45084-0,A6940-0
A45084-2,A5099-0
A45084-2,A6940-0
A45086-15,A49674-0-3
A45086-16,A47390-0
A45086-16,A49674-0-3
A45086-9,A49674-0-3
A45087-1,A9042-1
A45087-3,A9047-0
A45087-6,A51360-10
A45087-6,A52369
A45087-6,A8019-5
A45087-6,A9047-0
A45094,A46115-1
A45119-0,A46195-2
A45119-0,A49400
A45119-0,A50017-0
A45119-0,A9430
A4513,A9494-0
A45136-0,A50943-13
A45136-0,A52235-1
A45174-3,A45400-1
A452-0,A51633-0
A45223-0,A45267-0
A45223-0,A50962-2
A45223-0,A52216
A45223-0,A52345-0-3
A45223-0,A52554-0
A45223-0,A8016-17
A45223-0,A8468-0
A45223-0,A9549-2
A45226-0,A45771
A45226-1,A8020-2
A4525-0,A46899
A4525-0,A47454-0
A4525-0,A49687-55
A4525-0,A52241-3-0
A4525-0,A7769-4
A4525-0,A7997-4
A4525-0,A7997-5
A4525-0,A8298-0
A45252-6,A46131-0
A45254-1,A47452-0
A45254-6,A45269-26
A45254-6,A46115-1
A45255-2,A45893-2
A45258-0-3,A45258-1-1
A45258-0-3,A49674-0-3
A45258-0-3,A52256-37
A45258-0-3,A52285-2
A45258-0-3,A52346-4
A45258-0-3,A52357-2-3
A45258-0-3,A8007-0-1
A45258-1-1,A52285-2
A45258-1-1,A52352-13
A45258-4,A7855-0
A45260-10,A52408-0
A45263-3,A52370-0-2
A45263-7,A52252-3-1
A45266-0,A51607-0
A45266-0,A51801-22
A45266-0,A52237-7
A45266-1,A52237-7
A45266-1,A52345-1
A45266-2,A52237-7
A45267-0,A47637-0
A45267-0,A50916-0
A45267-0,A50962-2
A45267-0,A52163-1
A45267-0,A52216
A45267-0,A52345-0-3
A45267-0,A52554-0
A45267-0,A52554-1
A45267-0,A8016-17
A45267-0,A8468-0
A45267-0,A9549-2
A45267-10,A49945-2
A45267-10,A6744-1
A45267-10,A6998-1
A45267-2,A6744-1
A45267-3,A49945-2
A45267-4,A8030-1-6
A45267-Unknow0,A6744-1
A45267-Unknow1,A8030-1-6
A45269-14,A46924-0
A45269-14,A51295-2
A45269-14,A52253-16
A45269-14,A52253-18
A45269-14,A52253-20
A45269-2,A52246-6
A45269-26,A46115-1
A45269-29,A51097-1
A45269-7,A49674-1-2
A45269-9,A49677-0-0
A45291-0,A46380-0
A4541-0,A52381-0
A4541-1,A45896-0
A4541-1,A50854-0
A4541-1,A51350-0
A4551-0,A46115-3-2
A4551-0,A46646-0
A4551-0,A46646-1
A4551-1,A46115-1
A4551-1,A46646-0
A4551-1,A51070-Unknow1
A4551-1,A6415-1
A4551-3,A46646-0
A4551-3,A46646-7
A45525-0,A48191-1
A45525-0,A48402-1
A45600,A52246-4
A45600,A9361-0
A45645-0,A48486-0
A45764-0,A7129-0
A45848-Unknow0,A50681-2
A45860-7,A46240-0
A45860-7,A48452-1
A45860-7,A49685-7-1
A45860-7,A8014-0
A45860-7,A8036-17
A45881,A49677-11
A45881,A7383-0
A45893-2,A4656-0
A45893-2,A8030-0-0
A45893-2,A8030-1-1
A45894-0,A50962-2
A45894-0,A52253-10
A45894-0,A7759-6
A45894-0,A8015-2
A45894-3,A50962-2
A45894-3,A7759-0
A45894-5,A51435-1
A45894-8,A8015-2
A45896-0,A51350-0
A45904-0,A52241-5
A45904-0,A52370-0-2
A45911-15,A49673-26
A45911-23,A51155-2
A45911-23,A51591-11
A45934-0,A50832-1
A45954,A49687-11
A45954,A51386-1
A45954,A52345-1
A45954,A52557-2
A45957-0,A5079-0
A45957-0,A52163-1
A45957-1,A52163-1
A45958-0,A6940-1
A45959-0,A48861-0
A45976-0,A5152-0
A46009,A8019-2-0
A46012,A6832-0
A46030,A872
A46069-0,A51091-1
A46069-0,A51751-0
A46078-0,A46806-1
A46103-0,A49449-0
A46103-0,A51001
A46103-1,A49449-0
A46103-1,A49449-1
A46115-0,A49687-0-0
A46115-0,A51790-0
A46115-0,A52365-4
A46115-1,A46638-3
A46115-1,A46646-0
A46115-1,A46646-2
A46115-1,A46646-3
A46115-1,A50890-0
A46115-1,A7670-0
A46115-1,A8311-8
A46115-3-2,A46646-0
A46115-3-2,A46646-1
A46115-3-2,A46646-2
A46115-3-2,A46646-4
A46131-0,A48452-2
A46131-0,A48491-0
A46131-0,A9310-0
A46131-1,A48191-1
A46131-1,A48453-1
A46131-1,A49676-Unknow2
A46164-1,A4884-0
A46240-0,A52031-0
A46240-0,A8036-17
A46350-1,A7644-1
A46380-0,A49493-0
A46380-0,A49676-0-2
A46380-0,A51168-1
A46380-0,A51820-0-1
A46380-0,A52521-0
A46427,A6137-2
A4643,A51089-0
A46525-0,A50156-0
A46525-0,A8019-53
A4654-0,A9047-0
A46545-0,A52352-3
A46546-5,A6091-0
A46546-5,A9157
A46559-0,A8511-1
A4656-0,A7639-1
A4659,A48512-0
A46618-0,A51070-0
A46630-0,A47787-0
A46630-0,A49935-0
A46630-0,A52286-4
A46630-0,A52593-0
A46630-0,A6744-2
A46630-2,A46646-0
A46630-2,A47787-0
A46630-2,A49935-0
A46630-2,A51091-1
A46630-2,A51651
A46630-2,A51796-2
A46630-2,A52274-14
A46630-2,A6744-0-1
A46630-2,A6744-2
A46630-2,A8601-0
A46630-2,A993-0
A46635-3,A51801-0
A46638-0,A50943-0-0
A46639-8,A49686-86
A46639-8,A52241-5
A46646-0,A46646-1
A46646-0,A46646-2
A46646-0,A47583
A46646-0,A49466-0
A46646-0,A49622-0
A46646-0,A50681-0
A46646-0,A50681-1
A46646-0,A52371-0-0
A46646-0,A8311-8
A46646-0,A8385
A46646-0,A993-0
A46646-2,A46646-4
A46646-2,A46646-6
A46646-2,A49763-0
A46646-2,A8020-38
A46646-4,A50681-1
A46646-6,A49763-0
A46651,A5304
A46758,A51435-0
A46759-0,A51185-0
A46759-0,A7305-0
A46759-0,A9606-3
A46768-0,A47466-0
A46768-0,A51963
A46768-0,A52567-Unknow0
A46776-0,A51386-1
A46800,A52241-0
A46800,A541-0
A46803-0,A50957-0
A46803-0,A51350-2
A46803-0,A7305-0
A46830-0,A51360-0-4
A46830-0,A51360-32
A46924-0,A51046-0
A46924-0,A52253-0
A46924-0,A52253-18
A46924-0,A52373-0-0
A46924-0,A7703-0
A46931-0,A49687-0-0
A46931-0,A49687-0-18
A46933-0,A49687-Unknow7
A46933-0,A52163-1
A46933-0,A5917
A46933-0,A8007-0-1
A46933-3,A52177-1
A4702,A49268-0
A47040,A7232-0
A47040,A9399-0
A47060-0,A588-0
A4713,A588-0
A47216-0,A5874-0
A47216-1,A7305-0
A4731-0,A4732-0
A4732-0,A49485-1
A4732-0,A8598-0
A4733-0,A49557-0
A47330-2,A50063-0
A47332-0,A49673-2
A47332-0,A52255-13-0
A47332-0,A52329-1
A47332-0,A52563
A47332-0,A8030-0-1
A47332-0,A9042-1
A47332-0,A9047-0
A47335-0,A49679-7
A47336-0,A47369-0
A47336-0,A7703-0
A47337-5,A48486-0
A47337-5,A9859-0
A47337-5,A9859-1
A47340-0,A8030-1-1
A47354-0,A51184-2
A47354-0,A8006-6
A4736-0,A7922-0
A47382-0,A50814-0
A47382-0,A52254-3-1
A47390-0,A49674-0-3
A47394-0,A49493-0
A47394-0,A52236-12
A47394-0,A7006-3
A47411-1,A51235-0
A47454-0,A48082-0
A47454-0,A48861-0
A47454-0,A49912-0
A47454-0,A52108-0
A47454-0,A6415-0
A47454-0,A6614-0
A47454-0,A7438-0
A47454-0,A8882-0
A47454-0,A8942-0
A47454-0,A9906-1
A47454-1,A48082-1
A47456,A8019-39
A47457-1,A50782-0
A47457-1,A8729-0
A47458-0,A8039-0
A47461-1,A6715-0
A47471,A6999-Unknow0
A47471,A7997-5
A47516,A49654-1
A47516,A49682-29
A47527,A50943-13
A47562-0,A50059-0
A47562-0,A52238-2
A47562-0,A7318
A47562-0,A8003-22
A47571-0,A49678-0-1
A47571-0,A7232-0
A47571-0,A7798-0
A47612-0,A49226-0
A47612-0,A49674-0-3
A47612-0,A5072-0
A47612-0,A8021-10
A47612-0,A9494-0
A47637-1,A49763-0
A47637-1,A6644
A47638-0,A9456-0
A47708-0,A50121-0
A47708-0,A51779-0
A47708-0,A52639-1
A47708-0,A6340-0
A47787-0,A49935-0
A47787-0,A6744-0-1
A47787-0,A6744-2
A47939-0,A8598-0
A47948-0,A51099-12
A4801-0,A6084-0
A48042-0,A50480-0
A48042-0,A51633-0
A48042-0,A51977-0
A48058-0,A49334-0
A48058-0,A9866-0
A48082-0,A48278-0
A48082-1,A6340-0
A48082-1,A6364-0
A48083-1,A6340-0
A48097-0,A48191-0
A48097-0,A48392-0
A48101-0,A50118-0
A48101-1,A50118-0
A48163-0,A52309-6
A48163-0,A6599
A48163-0,A7180-0
A48163-0,A7673-3
A48168-0,A7129-0
A48168-1,A7129-0
A48191-0,A48392-0
A48191-0,A48402-0
A48191-0,A48402-2
A48191-0,A7364-0
A48191-1,A48402-1
A48192-1,A7364-0
A48293-0,A49934-3
A48293-0,A667-0
A48293-0,A7139
A48293-0,A7232-0
A48293-0,A7892-0
A48293-0,A8598-0
A48452-1,A6129-5
A48452-2,A48491-0
A48453-0,A48491-0
A48486-0,A49729
A48486-0,A6134-0
A48486-0,A6799-0
A48486-0,A7232-0
A48486-0,A9859-0
A48491-0,A48821-0
A48493-1,A48713
A48505-0,A49203
A48505-0,A6084-0
A48514-0,A51607-0
A48514-0,A52237-0-1
A48607-1,A8669-0
A48776-0,A9728
A48779-0,A49763-0
A48817-0,A50118-0
A48861-0,A49066-0
A48861-0,A8882-0
A48861-0,A8942-0
A48873-0,A6334-0
A48917-0,A8988
A48917-0,A9106-0
A48959,A8948-0
A49033-0,A49557-0
A49048,A51633-0
A4915-1,A588-0
A49203,A6084-0
A49218,A49491-0
A49218,A52241-0
A49231-0,A6428-0
A49268-0,A5930-0
A49268-0,A6334-0
A49286,A5524-0
A49326,A5606-2
A49334-0,A9883-0
A49338-0,A50832-5
A49343-0,A49673-12
A49350-0,A50681-0
A49359,A49685-0-0
A49428-0,A49681-6
A49428-0,A8782-0
A49446-1,A49557-0
A49465-0,A9310-0
A49466-0,A52586-2
A49466-0,A8385
A49491-0,A51813-0-0
A49491-0,A52241-0
A49491-0,A52245-28
A49493-0,A51168-1
A49500,A50801-0
A49508-0,A51360-0-4
A49508-0,A51360-5-3
A49508-0,A51779-0
A49509,A51779-0
A49512,A50854-0
A49554-4,A49686-13
A49554-4,A50851-0
A49557-0,A52349-1
A49557-0,A9964-0
A49570-2,A6629-0
A49597-0,A6715-0
A49613-1,A50916-0
A49622-0,A7700-0
A49635-1,A49686-0-1
A49635-1,A52254-4
A49635-1,A52358-0-4
A49635-1,A52555-2
A49635-1,A8019-42
A49654-0,A8598-0
A49654-0,A9399-0
A49654-1,A49682-29
A49667-20,A52556-0
A49668-1-0,A51095-0
A49668-1-0,A9651-0
A49668-17,A51380-0
A49668-2,A6124-1
A49668-38,A51359-22
A49668-38,A592-0
A49669-3,A52237-0-1
A49669-30,A8015-2
A49671-12,A49673-6-1
A49671-16,A49676-0-2
A49672-3-2,A51589-2
A49672-3-2,A52552-0
A49673-0,A49676-0-3
A49673-0,A52346-5
A49673-0,A52357-0-1
A49673-0,A52384-1
A49673-0,A5258-0
A49673-2,A51046-0
A49673-2,A52272-0-1
A49673-2,A52382-16
A49673-2,A52563
A49673-36,A50156-0
A49673-43,A49682-0-1
A49673-49,A52329-1
A49673-49,A9641-3
A49673-6-1,A49687-36
A49673-6-1,A52371-0-1
A49673-6-1,A6395-0
A49673-6-1,A8476-2
A49673-6-1,A8476-5
A49673-8,A52254-4
A49673-8,A52378-1
A49673-8,A7232-0
A49674-0-3,A49686-6
A49674-0-3,A5072-0
A49674-0-3,A51187-2
A49674-0-3,A51345-1
A49674-0-3,A51377-0
A49674-0-3,A51799-7
A49674-0-3,A52254-5-1
A49674-0-3,A52254-54
A49674-0-3,A52373-0-0
A49674-0-3,A8007-0-1
A49674-0-3,A8007-1-0
A49674-0-3,A8007-16
A49674-0-3,A8226-0
A49674-0-3,A8330-0
A49674-13,A52371-0-0
A49674-33,A51349-1
A49674-33,A8033-2
A49674-86,A52279-10
A49674-94,A50337
A49674-94,A51024-1
A49674-94,A52249-22
A49674-94,A6062
A49676-0-3,A50962-2
A49676-0-3,A51154-0
A49676-0-3,A52254-14
A49676-0-3,A667-0
A49676-0-4,A52357-0-1
A49676-15,A5524-0
A49676-3-3,A6131-0
A49676-3-3,A6744-1
A49676-36,A52251-46
A49676-5-2,A51187-0
A49676-5-2,A51349-1
A49676-5-2,A7232-0
A49676-9,A8079-0
A49677-0-0,A51154-0
A49677-0-0,A51296-0
A49677-0-0,A52255-0-1
A49677-0-0,A52370-0-0
A49677-0-0,A52370-15
A49677-0-0,A6733-0
A49677-0-0,A7180-1
A49677-0-0,A7703-2
A49677-0-0,A8020-0-9
A49677-0-0,A8020-6
A49677-0-0,A8144-0
A49677-0-0,A8228-2
A49677-11,A7383-0
A49677-6-1,A51386-1
A49678-0-1,A49682-0-2
A49678-0-1,A50063-0
A49678-0-1,A6289
A49678-0-1,A7232-0
A49678-0-1,A7798-0
A49678-0-1,A8043-0-1
A49678-0-1,A8226-0
A49678-0-2,A52371-Unknow0
A49678-0-2,A8007-5
A49678-3,A7232-0
A49679-0,A50681-0
A49679-0,A52350-1
A49679-0,A52371-0-0
A49679-0,A8008-43
A49679-0,A9974-0
A49679-22,A51554-0
A49679-4,A9974-2
A49680-0-3,A9885-1
A49680-12,A51380-0
A49680-13,A9371-1
A49680-16,A51599-4
A49680-16,A9494-0
A49680-Unknow0,A50156-0
A49680-Unknow0,A7270-0
A49680-Unknow0,A7759-Unknow0
A49681-14,A52250-3
A49682-0-1,A51154-2
A49682-0-1,A7232-0
A49682-0-1,A8006-2
A49682-0-2,A6289
A49682-42,A50948-3
A49682-42,A7232-0
A49682-42,A8020-39
A49682-43,A52371-0-0
A49682-43,A52375-0
A49682-9,A49687-11
A49683-1,A52271-0-0
A49683-1,A52373-0-0
A49683-11,A52373-0-0
A49683-11,A52373-0-1
A49683-18,A51046-0
A49683-23,A51801-2
A49683-5,A51161-1
A49683-5,A52373-0-0
A49685-0-0,A50958-1
A49685-0-0,A51350-2
A49685-22,A5717-0
A49685-25,A52237-18
A49685-8,A6691
A49686-0-1,A52358-0-4
A49686-13,A50851-0
A49686-3,A51067-0
A49686-3,A8009-2-0
A49686-41,A6748-0
A49686-46,A50823-0
A49686-6,A52370-0-2
A49686-7,A52248-0
A49686-7,A52408-0
A49686-86,A52241-5
A49687-0-1,A7232-0
A49687-0-18,A7232-0
A49687-0-19,A51779-0
A49687-108,A8030-1-6
A49687-11,A51386-1
A49687-11,A51813-0-0
A49687-11,A52345-1
A49687-11,A52557-2
A49687-11,A52557-Unknow0
A49687-11,A6744-1
A49687-120,A50943-13
A49687-120,A52060-0
A49687-120,A52366-1
A49687-123,A51155-2
A49687-123,A51347-6
A49687-36,A6395-0
A49687-7,A52163-1
A49687-7,A8004-11
A49687-7,A8016-7
A49687-7,A8301-4
A49687-7,A8619
A49687-Unknow7,A52163-1
A49687-Unknow7,A5917
A49688-22,A52252-9
A49688-25,A50943-13
A49688-52,A51355-4
A49688-9,A51589-2
A49688-9,A52352-7
A49688-9,A52552-0
A49688-9,A52552-Unknow0
A49696,A875
A49729,A6799-0
A4976,A50950-16
A4976,A52252-28
A4976,A6716-0
A49763-0,A51813-0-0
A49763-0,A52354-4
A49763-0,A6644
A49763-0,A8020-16
A49763-0,A8020-38
A49768,A5795-0
A4979-0,A5401-0
A49846-0,A52345-0-0
A49912-0,A6415-0
A49912-2,A6415-2
A49912-3,A6415-0
A49928-0-0,A52346-1
A49928-0-0,A52370-0-2
A49928-0-0,A52384-0
A49934-3,A7232-0
A49934-3,A7892-0
A49935-0,A51607-0
A49935-0,A51651
A49935-0,A51796-2
A49935-0,A52274-14
A49935-0,A52286-4
A49935-0,A52593-0
A49935-0,A6744-0-1
A49935-0,A6744-2
A49935-0,A8043-0-1
A49935-0,A8601-0
A49937-0,A51154-0
A49944-11,A6744-1
A49944-2,A7232-0
A49977-1,A6131-0
A49992-1,A52237-7
A49992-1,A6131-0
A50004-0,A9047-0
A50017-0,A51473-2
A50041,A9062-0
A50051-0,A5915-0
A50059-0,A52238-2
A50059-0,A5341-0
A50059-0,A7318
A50059-0,A8094-1
A50063-0,A7232-0
A50068-1,A8137-1
A50081-3,A52373-0-0
A50083-0,A51802-5
A50083-0,A52373-0-0
A50121-0,A52639-1
A50121-0,A9369-0
A50156-0,A6726
A50156-0,A7270-0
A50156-0,A7759-Unknow0
A50156-0,A8019-53
A50191,A876
A50229-0,A8623-0
A50257-0,A50962-2
A50257-0,A50962-5-0
A50334-1,A51344-2
A50337,A51024-1
A50337,A52249-22
A50337,A6062
A50404-0,A51157-3
A50404-0,A5720-2
A50404-1,A5720-2
A50459-0,A5688-0
A50681-0,A8015-6
A50681-0,A9974-0
A50687-1,A5690
A5072-0,A52346-5
A50756-0,A588-0
A50756-0,A8298-0
A50756-0,A8298-1
A50782-0,A588-0
A50782-0,A8729-0
A50789-0,A7305-0
A5079-0,A52163-1
A50796-5,A7713-1
A50799-1,A7247-0
A50804-0,A52163-1
A50806-0,A52251-2
A50806-0,A9369-0
A50810-1,A7703-2
A50814-0,A50959-9
A50814-0,A52254-3-1
A50814-0,A52352-0
A50814-1,A5930-0
A50823-0,A6598-0
A50823-0,A7699-1
A50836-0,A52359-3
A50851-0,A50960-16
A50853-0,A51871-0
A50853-0,A7118
A50853-0,A8009-24
A50890-0,A7670-0
A50916-0,A52554-0
A50916-0,A52554-1
A50943-0-0,A52348-2
A50943-0-0,A8144-0
A50943-13,A51155-2
A50943-13,A52060-0
A50943-13,A52060-1
A50943-13,A52366-1
A50943-13,A52589
A50943-13,A563-0
A50943-44,A51554-0
A50943-44,A8021-30
A50943-5,A8006-0-1
A50948-23,A51184-1
A50948-23,A52555-2
A50948-23,A8006-0-5
A50948-25,A8020-24
A50948-25,A8039-0
A50948-3,A7232-0
A50948-3,A8020-39
A50948-5,A52243-8-1
A50950-1-0,A51510-3
A50950-1-0,A8039-0
A50950-16,A52252-28
A50950-16,A6716-0
A50950-43,A9430
A50957-0,A51350-2
A50957-0,A52284-12
A50957-0,A7305-0
A50958-1,A51350-2
A50960-0-0,A51036-1
A50960-0-0,A51158-26
A50960-0-0,A51159-14
A50960-0-0,A51563-1
A50960-0-0,A52238-20
A50960-0-0,A52252-14
A50960-0-0,A52252-22
A50960-0-0,A52252-8
A50960-0-0,A52287-15
A50960-0-0,A52359-11
A50960-0-0,A52359-13
A50960-0-0,A6998-0
A50960-0-0,A8019-14
A50960-0-0,A8019-2-0
A50960-17,A52359-13
A50962-13-2,A5337-0
A50962-13-3,A51377-0
A50962-2,A51377-0
A50962-2,A52216
A50962-2,A52241-0
A50962-2,A52254-14
A50962-2,A52345-0-3
A50962-2,A52554-0
A50962-2,A7759-0
A50962-2,A7759-6
A50962-2,A8016-17
A50962-2,A8468-0
A50962-2,A9549-2
A50962-5-1,A6744-1
A50962-7-0,A52255-0-1
A50962-8,A51589-2
A5099-0,A6940-0
A5099-0,A7630-0
A51024-1,A52249-22
A51024-1,A6062
A51041-2,A52310-9
A51046-0,A51156-24
A51046-0,A51185-0
A51046-0,A52238-6
A51046-0,A52253-0
A51046-0,A52373-0-0
A51046-2,A6744-1
A51046-2,A6744-2
A51046-8,A6744-1
A51070-Unknow1,A6415-1
A51074-1,A51155-2
A51080-0,A7232-0
A51088-0-1,A7810-0
A51088-10,A52237-7
A51089-2,A6744-1
A51089-4,A8020-0-3
A51089-5,A6744-1
A51091-1,A51360-4
A51091-1,A51751-0
A51091-1,A52237-Unknow0
A51091-1,A7232-0
A51091-1,A8014-0
A51091-1,A8036-9
A51091-1,A8601-0
A51095-2,A8007-0-1
A51098-0-1,A6131-0
A51098-Unknow0,A6131-0
A51116-1,A51607-0
A51131-1,A51157-2
A51131-1,A52373-0-1
A51142,A592-0
A51151-7,A8006-6
A51154-0,A51296-0
A51154-0,A51607-0
A51154-0,A8020-18-0
A51154-0,A8228-2
A51155-2,A51347-6
A51155-2,A52250-1
A51155-2,A52358-0-5
A51155-2,A8030-1-1
A51156-0,A8006-59
A51156-15,A51304-3
A51156-24,A52238-6
A51156-32,A8020-73
A51157-1,A52255-67
A51157-1,A52333-1
A51157-1,A52373-0-1
A51157-2,A52373-0-1
A51158-26,A8019-2-0
A51159-12,A8009-13
A51159-14,A8019-14
A51159-16,A52329-1
A51159-16,A8015-2
A51159-16,A8796-0
A51159-6,A6628
A51159-6,A8796-0
A51161-1,A52371-0-0
A51161-1,A52373-0-0
A51164-1,A7232-0
A51164-6,A52356-1
A51166-0,A52163-1
A51166-0,A52345-0-0
A51166-0,A52373-0-0
A51166-0,A6737-1
A51167-21,A6748-0
A51167-4,A6131-0
A51168-1,A51820-0-0
A51184-2,A8006-6
A51186-0,A51377-0
A51186-0,A52241-0
A51187-0,A51349-1
A51187-0,A52346-5
A51187-2,A51345-1
A51187-2,A52373-0-0
A51187-2,A8330-0
A51187-3,A52556-0
A51187-3,A6744-2
A51187-4,A52556-0
A51187-6,A52556-0
A51195-0,A7118
A51200,A6999-11
A51200,A7232-0
A51233-0,A52247-0
A51235-0,A51325-0
A51243,A52256-22
A51243,A7703-2
A5129,A7232-0
A51295-2,A52253-16
A51296-0,A8228-0
A51296-0,A8228-2
A51304-3,A52371-0-0
A51305-0,A52357-0-1
A51307-Unknow1,A51554-0
A51321-0,A52554-0
A51340-11,A9400-0
A51340-2,A52271-0-0
A51343-6,A51851-0
A51343-6,A8020-2
A51345-1,A52373-0-0
A51347-33,A8020-1
A51347-33,A8043-0-0
A51348-Unknow1,A8015-1-0
A51349-1,A52307-12
A51349-1,A8014-0
A51349-1,A8033-2
A51350-2,A7305-0
A51352-4,A8047-4-0
A51359-22,A592-0
A51360-10,A52369
A51360-10,A8019-5
A51360-4,A51607-0
A51360-6,A6487-1
A51360-6,A9661-1
A51377-0,A52241-0
A51377-0,A52370-9
A51377-0,A9890-2
A51379-Unknow0,A8009-8
A51380-0,A52307-1
A51380-6,A52307-1
A51386-1,A51423
A51386-1,A52253-0
A51386-1,A52356-9
A51386-1,A52416-0
A51386-1,A52557-2
A51386-1,A6102
A51386-1,A6748-0
A51386-1,A7759-0
A51386-1,A8275-3
A51388-0,A52254-56
A51393-2,A52255-53
A51435-1,A52250-3
A51435-1,A52287-6
A51435-1,A7703-1
A51435-1,A7706-0
A51436-0,A51781-0
A51436-0,A52254-4
A51472-Unknow0,A52241-5
A51546-0,A6406-0
A51554-0,A7232-0
A51554-0,A7998-16
A51554-0,A8021-30
A51554-0,A9047-1
A51563-1,A8019-2-0
A51589-0,A51820-0-1
A51589-0,A52163-1
A51589-0,A6737-1
A51589-2,A51820-0-1
A51589-2,A52552-0
A51592-1,A52244-1
A51597-Unknow0,A7924-0
A51599-0,A9047-0
A51599-4,A9494-0
A51607-0,A51799-8
A51607-0,A51801-22
A51607-0,A52237-0-1
A51607-0,A52237-7
A51607-0,A52241-1-0
A51607-0,A52274-8
A51607-0,A7757-2
A51607-0,A8007-0-1
A51607-0,A8020-18-0
A51633-0,A51977-0
A51651,A51796-2
A51651,A6744-2
A51741-1,A52621-0
A51741-1,A9631-0
A51743-0,A6123-2
A51779-0,A52252-4
A51779-0,A52278-3
A51779-0,A5837-0
A51779-0,A6340-0
A51779-0,A6364-0
A51779-0,A7893-4
A51779-0,A8720-0
A51780-0,A52241-15
A51780-0,A52370-0-2
A51780-1,A7706-0
A51780-1,A8015-2
A51781-0,A52254-4
A51781-0,A52555-2
A51788-1-0,A51788-1-1
A51788-1-0,A52241-1-1
A51788-1-0,A800
A51788-11,A7232-0
A51788-Unknow0,A52243-Unknow2
A51796-2,A6744-2
A51797-2,A52237-0-4
A51797-3,A52237-0-4
A51797-Unknow0,A7998-0
A51799-8,A8007-0-1
A51800-4,A52321-0
A51801-0,A52311-1
A51801-22,A52237-7
A51802-5,A52373-0-0
A51802-5,A52373-3
A51802-Unknow0,A52373-0-0
A51810-Unknow0,A52356-1
A51813-0-0,A52163-1
A51813-0-0,A52245-28
A51813-0-0,A52286-3
A51813-0-0,A52342-Unknow0
A51813-0-0,A52345-1
A51813-0-0,A52556-0
A51813-0-0,A6744-1
A51813-0-0,A6744-2
A51820-Unknow2,A52370-0-2
A51823-1,A52067-0
A51825-0,A52486-0
A51825-0,A6716-0
A51825-0,A9399-0
A51838-0,A52373-0-0
A51851-0,A8020-2
A51871-0,A7118
A51871-0,A8009-24
A51993-0,A9456-0
A51993-0,A9586
A52028-0,A9964-0
A52060-0,A52366-1
A52060-1,A52366-1
A52060-1,A52589
A52109-0,A9091-0
A52127-0,A6940-1
A52150,A52274-0
A52150,A6131-0
A52163-1,A52286-3
A52163-1,A52286-5
A52163-1,A52345-0-0
A52163-1,A52378-5
A52163-1,A5917
A52163-1,A606
A52163-1,A6737-1
A52163-1,A6998-0
A52163-1,A6998-1
A52163-1,A8003-25
A52163-1,A8004-11
A52163-1,A8008-39
A52163-1,A8008-41
A52163-1,A8009-8
A52163-1,A8013-8
A52163-1,A8016-7
A52163-1,A8531
A52168-0,A9047-1
A52170-0,A52383-0-0
A52213-0,A8158-0
A52216,A52345-0-3
A52216,A52554-0
A52216,A8016-17
A52216,A8468-0
A52216,A9549-2
A52231-3,A52255-0-0
A52235-3,A52345-1
A52235-5,A6744-1
A52235-5,A6744-Unknow0
A52235-5,A6744-Unknow1
A52235-8,A6744-1
A52236-0-0,A8036-17
A52237-0-1,A6131-0
A52237-0-1,A6744-1
A52237-0-1,A7246-0
A52237-0-4,A52243-0-2
A52237-0-4,A7618-1
A52237-7,A52251-43
A52237-7,A52256-48
A52237-7,A52345-1
A52237-7,A6131-0
A52237-7,A6744-1
A52238-2,A7318
A52240-12,A8255
A52240-12,A8796-2
A52241-0,A52370-9
A52241-0,A52556-0
A52241-0,A8030-1-6
A52241-1-0,A52274-8
A52241-1-0,A8007-0-1
A52241-1-1,A800
A52241-15,A52370-0-2
A52241-3-0,A7769-4
A52241-3-0,A8298-0
A52241-3-2,A52256-0-3
A52241-5,A52370-0-2
A52241-5,A52381-Unknow0
A52243-17,A8014-0
A52243-17,A8041-3
A52243-20-1,A6999-11
A52243-21-1,A52373-0-0
A52243-53,A8020-2
A52243-8-1,A8006-0-5
A52243-8-1,A8039-0
A52244-15,A52274-2
A52244-15,A6131-0
A52244-15,A6372-0
A52245-2,A7713-1
A52245-2,A8110-0
A52245-3,A592-0
A52245-30,A52329-0
A52245-30,A8015-2
A52245-Unknow4,A52370-Unknow1
A52245-Unknow4,A9745
A52246-4,A9361-0
A52247-0,A7700-0
A52247-2,A8004-4-0
A52249-0,A52251-0
A52249-22,A6062
A52250-3,A7706-0
A52252-21,A52556-0
A52252-24,A52282-2
A52252-28,A52333-0
A52252-28,A52383-0-0
A52252-28,A6716-0
A52252-9,A9876-0
A52253-0,A6748-0
A52253-16,A5661-1
A52253-20,A8008-38
